Município-São Paulo,Codigo Municipio,Ano,Gini,Densidade,% Trab,PIB per capita,Anos Medios de Educação,Investimento em Segurança,Urbanização,População,Homicídio Doloso,Furto,Roubo,Furto e Roubo de Veículo,Crime,Tx.Crime,Tx.Seg
GUARUJA,3518701,2017,0.3583534055511187,2208.2785164450665,0.1511362231947345,17595.66134497159,13.514897364393098,28201598.601728056,0.9922295101305281,315563.0,23,2825,3288,627,6740,21.358651045908424,89369.15481766891
GUARUJA,3518701,2016,0.37250488769266166,2193.289013296011,0.15978508140807413,16947.228983349585,13.425718849840255,28709784.563281044,0.9920706425418527,313421.0,25,2945,3283,637,6865,21.90344616346703,91601.34312404416
GUARUJA,3518701,2015,0.3717470717874979,2177.956613016095,0.16942775439385663,18614.896316120256,13.339686332517873,30534433.852098484,0.9936543654020065,311230.0,17,3295,3304,560,7159,23.002281271085693,98108.90290813381
GUARUJA,3518701,2014,0.38170952017031395,2162.2743177046887,0.17007401557984264,19670.082343194008,13.231698730756788,30467184.82774503,0.9943683759329943,308989.0,36,3850,3835,671,8356,27.04303389441048,98602.81378218977
GUARUJA,3518701,2013,0.3867450530750091,2146.1371588523443,0.17069090885376756,18572.85952999599,13.134178956216092,32797488.364171214,0.9938180037741142,306683.0,46,4055,4115,907,9077,29.597336663590742,106942.63576452303
GUARUJA,3518701,2012,0.37478008444287464,2062.0643806857943,0.17212533384916634,17136.88267934259,13.019302050473186,32578685.48107323,0.9941032185754234,294669.0,55,4098,3191,617,7906,26.83010428650452,110560.27434536118
GUARUJA,3518701,2011,0.3840279896488563,2048.593421973408,0.17118369633536468,15875.908276707602,12.904296290383733,26586149.550188135,0.9942315562232773,292744.0,30,3746,3143,621,7510,25.653813570901537,90817.06046985809
GUARUJA,3518701,2010,0.377590648469432,2033.6389083275017,0.1633030174772115,15289.18,12.753060665444508,24177020.2,0.9935059929408165,290607.0,33,3037,2757,484,6278,21.603058425984234,83194.89964109605
GUARULHOS,3518800,2017,0.3878264639119087,4226.544486215539,0.2375012322911424,26709.062229533673,13.95753957355438,55475871.596387416,0.9989001376341667,1349113.0,131,10326,8655,5916,24897,18.454347411966232,41120.25575054678
GUARULHOS,3518800,2016,0.38723339405317014,4188.869047619048,0.23985275453280153,26200.511824314213,13.829699660746359,49588685.13438522,0.9986540724432124,1337087.0,128,10174,10846,6452,27472,20.546157430294365,37087.10438018261
GUARULHOS,3518800,2015,0.39465240255983436,4150.3164160401,0.25797471431127106,29066.426580941887,13.73206636235955,53668386.138452075,0.9986351465866188,1324781.0,126,10111,10819,6634,27564,20.80645782208531,40511.13817185789
GUARULHOS,3518800,2014,0.39386563638315364,4110.892857142857,0.27238059529171305,31901.737346291346,13.639144192917517,62677323.34405568,0.9986627140991422,1312197.0,180,11483,6411,7475,25369,19.333225117874832,47765.17805181362
GUARULHOS,3518800,2013,0.3955608743179659,4070.3289473684213,0.27277989053676394,30990.20257915941,13.45110874723836,65680515.0803016,0.9988863393384667,1299249.0,174,11298,7346,5956,24600,18.934014957871817,50552.6770313478
GUARULHOS,3518800,2012,0.39899239163464917,3898.8659147869676,0.2715163621578796,30350.81333887467,13.420269482431557,56803862.25845074,0.9992785210557519,1244518.0,180,10694,7437,6916,25047,20.125863989110645,45643.262900537185
GUARULHOS,3518800,2011,0.40535768535113526,3864.1478696741856,0.27471713165498657,29491.9564974334,13.302529762783093,59829282.0231672,0.9991775311776052,1233436.0,199,9481,7179,4980,21640,17.54448548607305,48506.190854788736
GUARULHOS,3518800,2010,0.4029000280805409,3829.439223057644,0.26794545292414573,29182.56,13.195887336844516,46472366.09,0.9992121277416406,1222357.0,164,9623,6147,4467,20237,16.555719810170025,38018.652562222
HOLAMBRA,3519055,2017,0.3099532635990559,213.59756097560978,0.592848986582929,41896.33562046051,12.373901528831107,1456906.605456085,0.5553634992571895,14012.0,0,64,6,10,80,5.709391949757351,103975.63555924101
HOLAMBRA,3519055,2016,0.319335535492138,208.81097560975613,0.5845378887428822,43796.24435318181,12.273885350318471,1440191.3466667684,0.5033795221205701,13698.0,0,83,14,14,111,8.103372755146736,105138.8046916899
HOLAMBRA,3519055,2015,0.3117843264032955,203.88719512195124,0.584,42734.60835868155,12.104724107028549,1942955.8907157506,0.5486310010673938,13375.0,1,116,10,13,139,10.392523364485982,145267.73014697203
HOLAMBRA,3519055,2014,0.32910920156430973,198.87195121951223,0.5739690326536869,44727.98480917554,11.956864316239317,1332486.3699132602,0.5885109237498717,13046.0,2,120,15,10,145,11.114517859880424,102137.54176860802
HOLAMBRA,3519055,2013,0.31905612465928956,193.70426829268294,0.5792870071614071,37179.08559976327,11.773536204320065,943767.5787612556,0.49901368670944846,12707.0,1,121,4,6,131,10.309278350515465,74271.47074535734
HOLAMBRA,3519055,2012,0.3178123958260167,181.66158536585368,0.6227238398925904,37533.46968740693,11.629834254143647,1210733.0327622574,0.5038504777264967,11917.0,1,119,16,16,151,12.67097423848284,101597.13289940903
HOLAMBRA,3519055,2011,0.3038864955851739,177.02743902439025,0.621114268492207,35212.930567605574,11.418133924857896,1007600.6547810386,0.4935909665995638,11613.0,1,110,17,7,134,11.538792732282786,86764.88889873751
HOLAMBRA,3519055,2010,0.3033113023987071,172.13414634146343,0.6189337584130358,33828.63,11.324939190155959,937721.04,0.4882655991816252,11292.0,0,92,9,17,118,10.44987601842012,83042.95430393198
IBATE,3519303,2017,0.2803874676610394,117.73649810801514,0.17983404429381172,17297.786749425082,12.396263200649878,961716.2863366279,0.8593209588300798,34226.0,8,220,43,49,312,9.115876818792731,28098.9974386907
IBATE,3519303,2016,0.26949467455002113,116.56002751977985,0.17554007791287923,15063.627316024715,12.401815736381977,785798.4193143902,0.8638970588548857,33884.0,2,272,43,53,368,10.860583166096093,23190.839904214088
IBATE,3519303,2015,0.26811300720352765,115.35947712418302,0.1886983748322648,15145.774936139656,12.29740834386852,825369.5220687877,0.909740574769928,33535.0,1,302,54,35,391,11.659460265394364,24612.18196119838
IBATE,3519303,2014,0.2707900963248815,114.13140694874441,0.18955331846404244,15284.554742439172,12.151216409604071,961349.8490252054,0.8932824148012287,33178.0,4,300,53,44,397,11.96576044366749,28975.52140048241
IBATE,3519303,2013,0.27404885576535115,112.8654970760234,0.19110027430661383,14339.365138480433,12.030462519936204,1031341.6262572183,0.8435516663523959,32810.0,3,176,36,20,232,7.071014934471198,31433.758800890533
IBATE,3519303,2012,0.25731795261599794,107.94633642930857,0.188559592096877,13672.37346068157,11.774716917356768,1017691.6481721562,0.8216079023002838,31380.0,4,204,31,20,255,8.126195028680689,32431.218871005614
IBATE,3519303,2011,0.26418895765701955,106.85242518059856,0.17683986864979717,15464.252947767649,11.759330056435463,770159.9124375132,0.8337940565774512,31062.0,4,204,27,12,243,7.823063550318717,24794.279583977634
IBATE,3519303,2010,0.27882843674412094,105.68971448228415,0.17016013539903657,14156.16,11.509755164498852,726907.44,0.7930291502688196,30724.0,4,149,16,6,171,5.565681551881266,23659.27092826455
IBIUNA,3519709,2017,0.29647607831983025,73.348463356974,0.1729108114380012,13607.06614708418,12.812332239785267,4348843.696891355,0.712300926642477,77566.0,10,713,240,191,1144,14.748730113709614,56066.3653777603
IBIUNA,3519709,2016,0.3077228451370112,72.81796690307328,0.16940458411791443,13787.568853071674,12.63288616328095,3524133.948549521,0.6678160293041246,77005.0,8,717,214,173,1104,14.33673138107915,45765.00160443505
IBIUNA,3519709,2015,0.31385837029942193,72.27612293144207,0.17249319656688297,14126.183696696744,12.606341019417476,3585138.263779093,0.6490122912207285,76432.0,16,622,180,210,1012,13.240527527737074,46906.24690939781
IBIUNA,3519709,2014,0.3171456085185772,71.72104018912529,0.16884435361592723,15116.92188364916,12.303295330313915,3704933.1760734245,0.6388100373044454,75845.0,9,554,171,219,944,12.446436811919046,48848.746470741964
IBIUNA,3519709,2013,0.32558570324497227,71.14988179669031,0.15414468175595752,13925.409663602946,12.245387135713054,3163613.1158711514,0.6725516305443608,75241.0,12,558,159,157,874,11.61600723010061,42046.39911578995
IBIUNA,3519709,2012,0.3460860262203347,68.32056737588653,0.15669421030048858,12697.146420207831,12.068633512940552,3120313.3852402824,0.7582212870977747,72249.0,10,642,118,198,958,13.259699096181262,43188.326277737855
IBIUNA,3519709,2011,0.36550641125249106,67.84113475177305,0.1544841236653564,11417.162074029642,12.081024993232878,1955842.7760703643,0.7264897030722752,71742.0,21,520,133,175,828,11.54135652755708,27262.172452264564
IBIUNA,3519709,2010,0.3643231065449349,67.35508274231678,0.14140506542370979,11034.41,12.014892772041303,2372980.14,0.7357197460223938,71228.0,14,608,147,123,878,12.326613129668107,33315.271241646544
ICEM,3519808,2017,0.27971877077397367,22.371759514616656,0.11612426035502958,14268.42001841855,13.313163481953291,15265.218137635884,0.7272916479908588,8112.0,0,55,2,3,60,7.396449704142012,1881.8069696296702
ICEM,3519808,2016,0.2875204384791105,22.214561500275785,0.42470515207945375,35018.88795029004,11.581116632563578,11143.28456159359,0.7127319852093249,8055.0,0,61,5,7,73,9.062693978895096,1383.3996972803961
ICEM,3519808,2015,0.28473708752984456,22.054605626034196,0.44529198449418533,36234.9295017136,11.520359449592812,15195.267337917994,0.7575883250479579,7997.0,1,67,7,10,84,10.503938977116418,1900.1209626007246
ICEM,3519808,2014,0.29085469524624713,21.89189189189189,0.14802217183169564,16473.89896340869,12.95659574468085,13766.13366311608,0.7843183196661836,7938.0,1,63,3,1,67,8.440413202317965,1734.2068106722195
ICEM,3519808,2013,0.29971944813407725,21.72366243794815,0.1462485717912911,16213.420197104806,12.788194444444445,17788.455518606097,0.7393242340921296,7877.0,1,82,3,5,90,11.425669671194617,2258.277963514802
ICEM,3519808,2012,0.31076827849597805,20.868725868725868,0.13558874058411524,15042.413474953208,12.651072124756336,12667.926734554003,0.6936838750404549,7567.0,0,93,4,9,106,14.00819347165323,1674.1015903996301
ICEM,3519808,2011,0.343076451429446,20.725317153888582,0.15701929474384566,14087.532627499388,11.601694915254237,11036.044891382802,0.6663026076128545,7515.0,1,63,2,5,70,9.314703925482368,1468.5355810223289
ICEM,3519808,2010,0.31978668066545446,20.57915057915058,0.17984454569820424,15629.98,11.98360655737705,10436.57,0.5441347842193465,7462.0,0,79,4,9,92,12.329134280353793,1398.6290538729563
ILHABELA,3520400,2017,0.3020926152402004,95.98273381294965,0.2562511243029322,119259.67062790359,13.623376623376624,4443879.8687563725,0.9983297701335875,33354.0,1,566,31,22,619,18.55849373388499,133233.7911122016
ILHABELA,3520400,2016,0.2957967584835337,94.33669064748202,0.25925812946128973,58620.47668566804,13.6240734204024,3728810.1010697815,0.9972163993840159,32782.0,3,507,25,21,553,16.869013483008967,113745.65618539996
ILHABELA,3520400,2015,0.3034833160090743,92.65323741007194,0.24878094232381898,163319.3824879396,13.346192259675405,3517317.361619768,0.9982895795729035,32197.0,1,608,31,9,648,20.12609870484828,109243.6364139444
ILHABELA,3520400,2014,0.29990440853197403,90.93237410071943,0.2312731415551125,170630.54466557238,13.357690202517789,2279205.8911333275,0.9983861770828845,31599.0,3,372,27,17,416,13.164973575113137,72129.05127166453
ILHABELA,3520400,2013,0.3204945793857303,89.15971223021583,0.24206823096536811,88655.51048690538,13.4696,2057681.5198424014,0.99604572517447,30983.0,4,637,29,19,685,22.10889842817029,66413.24338645067
ILHABELA,3520400,2012,0.31379191952492286,84.33956834532374,0.21970110550020472,35144.67580659161,12.96179530983072,2342776.659690677,0.9966452470180042,29308.0,2,654,28,11,693,23.64542104544834,79936.42212674618
ILHABELA,3520400,2011,0.31529560797399075,82.76546762589928,0.231320190535795,26846.27893455056,12.727491357282428,2071447.5396371249,0.9962347824420814,28761.0,6,738,51,32,821,28.545599944369112,72022.79265801345
ILHABELA,3520400,2010,0.32035474425654303,81.08201438848921,0.21685122089721748,13236.51,12.693944353518821,418921.35,0.994292798779058,28176.0,1,709,46,9,764,27.115275411697898,14868.020655877343
ILHA SOLTEIRA,3520442,2017,0.43058769861563123,40.444986284669305,0.19461190655614166,15281.992612483287,14.192836398838335,2572645.434641442,0.8628896965850779,26540.0,0,486,14,23,523,19.706103993971364,96934.64335499027
ILHA SOLTEIRA,3520442,2016,0.4481189854833975,40.29716549832368,0.1839050032144613,14567.794732778208,14.160394818013572,2484050.2410612935,0.8482403892017198,26443.0,2,427,17,20,464,17.547176946639944,93939.80414708216
ILHA SOLTEIRA,3520442,2015,0.4724932200383308,40.14629686071319,0.19985575463103553,14477.110081699697,14.181006647673314,2688616.2967717024,0.9039752082415201,26344.0,1,375,14,23,412,15.639234740358336,102058.01308729511
ILHA SOLTEIRA,3520442,2014,0.4731771242551146,39.99085644620542,0.2078347686914107,15248.895124991537,14.0991932526586,3025826.483057435,0.8694301277666722,26242.0,1,636,50,15,701,26.712902979955796,115304.7207932869
ILHA SOLTEIRA,3520442,2013,0.4836664349954879,39.832368180432795,0.21026857448924938,14975.222829556906,14.02674672489083,2689808.0491524725,0.8730454637763171,26138.0,1,467,34,32,533,20.39176677634096,102907.95199144818
ILHA SOLTEIRA,3520442,2012,0.4910673185159345,38.44254800365742,0.21798937604059304,15550.2145750865,13.97181305691944,4406205.735030719,0.8635590817172761,25226.0,1,533,19,11,563,22.318243082533893,174669.21965554263
ILHA SOLTEIRA,3520442,2011,0.4925618402358879,38.32063395306309,0.21609798775153105,14330.395124063336,13.983437615016562,3156166.6378385397,0.8089441249951567,25146.0,1,596,30,20,646,25.689970571860336,125513.6657058196
ILHA SOLTEIRA,3520442,2010,0.4901598807929515,38.2063395306309,0.21219735949902277,12984.59,13.96296992481203,3592107.15,0.831350525076483,25071.0,3,549,23,21,593,23.652825974233178,143277.378245782
INDAIATUBA,3520509,2017,0.4079800077318333,769.4348105330765,0.30263937696680326,36394.09455349103,14.137630493842483,17122324.721185204,0.9947400469018275,239602.0,2,1707,442,244,2393,9.987395764643033,71461.52670338814
INDAIATUBA,3520509,2016,0.40336612503842983,755.8349389852281,0.30909600751167327,34430.9407854163,14.00467347527869,17107963.979794275,0.9941840463884893,235367.0,5,1743,627,329,2699,11.467198035408533,72686.33232268872
INDAIATUBA,3520509,2015,0.4074753152324397,741.9171483622351,0.3161885964342756,36444.59376027802,13.870814510609172,16325534.529762637,0.9944754817640454,231033.0,7,1827,698,402,2927,12.66918578731177,70663.2149076653
INDAIATUBA,3520509,2014,0.40699853384900264,727.6878612716763,0.3243528300721088,41423.43665490395,13.801888461067497,16245284.63025731,0.9941383649289514,226602.0,9,1602,644,416,2662,11.747469130899109,71690.82633982626
INDAIATUBA,3520509,2013,0.4088363148947774,713.0443159922929,0.3263211464497708,40051.37664344419,13.681935492775025,16585455.146381786,0.9936432091484417,222042.0,14,1870,776,378,3024,13.619045045531927,74695.12590582766
INDAIATUBA,3520509,2012,0.408490538145118,673.9210019267823,0.33257091666309285,39131.93428267195,13.502414282234609,18726023.426047284,0.9937296759775534,209859.0,14,1911,634,328,2873,13.690144335005884,89231.45267082796
INDAIATUBA,3520509,2011,0.3953048578553315,660.9120102761722,0.32739738008240693,36798.62451194366,13.385806087769549,18875131.906764872,0.9926708532635994,205808.0,11,1700,741,488,2929,14.231711109383504,91712.33337268169
INDAIATUBA,3520509,2010,0.39560706948085456,648.1952472703919,0.3075581625777813,37906.21,13.310051546391753,14773913.08,0.9902473926247778,201848.0,19,1402,851,420,2673,13.242638024652214,73193.2596805517
IPERO,3521002,2017,0.2754390303341691,205.37058823529412,0.16337753845272535,10448.959361718924,13.59992987377279,1240443.384458141,0.9305695002064844,34913.0,6,191,29,19,239,6.845587603471486,35529.55588056429
IPERO,3521002,2016,0.27615063479890534,200.8764705882353,0.15034115201030776,9899.55626481585,13.632255551227113,1086554.0986496448,0.9099884472923218,34149.0,6,226,60,38,324,9.487832733022929,31818.035627680016
IPERO,3521002,2015,0.28423695333470067,196.2764705882353,0.15194653400065933,9578.462297612385,13.532938856015779,985921.6142363849,0.9182281936471077,33367.0,3,218,35,43,296,8.871040249348159,29547.80514389621
IPERO,3521002,2014,0.27282408394784086,191.57647058823528,0.17679931220830264,10782.944214572026,13.489927058006252,806841.4738062068,0.9244327057241195,32568.0,7,230,41,33,304,9.334315892901007,24774.056552634698
IPERO,3521002,2013,0.27762587335692923,186.73529411764707,0.18254843282406677,11054.860580510322,13.388265746333046,620442.4591006329,0.9226280551155305,31745.0,6,193,45,24,262,8.253268231217515,19544.572660281396
IPERO,3521002,2012,0.383258229910718,175.28235294117647,0.241459158332774,10864.336740914747,13.506740792216817,509812.02347230044,0.9543690496406205,29798.0,3,209,59,19,287,9.631518893885495,17108.93427318278
IPERO,3521002,2011,0.3797296977592797,170.95294117647057,0.24667951276581102,12345.387692292366,13.313711814757985,676087.01782176,0.9356089036350804,29062.0,3,184,39,16,239,8.223797398664923,23263.609449513457
IPERO,3521002,2010,0.38937525570372733,166.4764705882353,0.22568107134023532,11698.3,13.403788946297166,682173.11,0.910682075600349,28301.0,2,199,36,11,246,8.692272357867212,24104.205151761424
